probe_id,avg_latency,latency_var,std_latency,skewness,kurtosis,p95_latency,max_latency,failure_rate
1000004,140.30332766666666,9.832925157395618,3.1357495367767525,1.1541723363740048,-0.6670722015386623,144.65585603333332,145.7341913333333,0.0
1000017,7.058174333333333,0.005804310292055538,0.0761860242567857,1.1392410177872496,-0.6790948590128969,7.164717016666666,7.189833666666666,0.0
1000020,1.2984978333333332,0.0009027380271388828,0.03004559913096896,1.0266227663425591,-0.7814622514750531,1.3407541166666666,1.3495056666666665,0.0
1000036,5.491642333333333,3.1048699700220554,1.7620641219950128,1.1540907698815215,-0.6671379572242291,7.938264949999998,8.543358,0.0
1000057,16.204560583333333,0.012669440449520952,0.1125586089533846,0.17985711837137264,-1.7251194348232537,16.34191625,16.35434,0.0
1000068,17.91775425,79.16032726834676,8.897208959462892,1.0095077164002761,-0.7931656539310188,30.41545221666666,32.98289066666667,0.0
1000096,27.466073,0.0071401596353889655,0.08449946529646779,-0.21680207485369726,-1.4319285065783804,27.560820250000003,27.568414,0.0
1000114,10.24274175,0.0008539730962986119,0.029222818075925052,0.8645533700543685,-0.8758300307157563,10.283244083333333,10.291127333333334,0.0
1000125,18.321215083333335,0.3718023340344105,0.6097559626886895,0.2433135639664254,-1.4468611339658883,19.093165983333332,19.184899333333334,0.0
1000142,27.451549416666666,0.0005349129985763473,0.023128186236199916,-1.0779957956158397,-0.7192516503487161,27.46911928333333,27.470153333333332,0.0
1000165,23.23424983333333,0.00011054789080553403,0.010514175707374023,1.1510666560264373,-0.6694958079777518,23.24888828333333,23.25245133333333,0.0
1000170,10.070389083333332,0.0014368801713541151,0.03790620228081567,0.04850495333214867,-1.1793807597531556,10.1170803,10.123382999999999,0.0
1000182,13.923902416666666,0.005677915992076217,0.07535194750022203,-0.8700337147114884,-0.8282559112541028,13.992956683333333,13.999989333333332,0.0
1000221,13.993704916666665,1.0032054680635765,1.0016014517080016,-0.18617438448547524,-1.5068847598420139,15.113792566666666,15.196319666666666,0.0
1000232,10.059858833333333,0.005298166060805615,0.07278850225691977,-0.11774620375112647,-1.8439819220515494,10.131809583333334,10.132084333333333,0.0
1000245,21.138634083333333,0.007955278853465616,0.08919236992851808,-0.6885274832178854,-0.936582564055398,21.22804615,21.237198000000003,0.0
1000260,81.06916025000001,280.84117938525316,16.758316722906663,1.1519720215082254,-0.668718765338697,104.35516849999999,110.084044,0.0
1000261,21.338729750000002,8.162876326994855,2.85707478498461,-0.26628843906268906,-1.1177250456209884,24.616413683333334,25.011566333333334,0.0
1000285,22.734595000000002,0.0028055100323334282,0.052967065543915386,-1.0576166597316685,-0.7311909474896816,22.776002466666668,22.77877666666667,0.0
1000315,21.817758666666666,0.0007132184507221928,0.02670615005428886,0.5468039193453424,-0.9940515948341089,21.85337705,21.859702,0.0
1000346,74.80685566666665,12.26261950002085,3.501802321665352,0.6061032326015967,-0.9791078086585787,79.51513931666666,80.36316666666666,0.0
1000395,9.100048166666665,0.0011358035372500631,0.03370168448683334,-0.03848155482881455,-1.8078142288968324,9.13744885,9.139404,0.0
1000484,81.13988450000001,0.015958410502693116,0.12632660251385341,0.8715078832782597,-0.9137763508327565,81.31578658333333,81.34877333333333,0.0
1000487,51.55175125,3.00415986909662,1.7332512423467696,1.0772927145404099,-0.7178732160677121,53.96302526666666,54.52093966666666,0.0
10005,4.795039333333333,0.0351396453179446,0.187455715618235,-0.5369384609019422,-1.1428663127060539,4.988932500000001,5.004024,0.0
1000501,6.786188583333334,0.00028402038757638766,0.016852904425540056,0.04437891356168438,-1.0026858831346233,6.8067117999999995,6.8102599999999995,0.0
1000503,21.933755833333333,9.106508524252806,3.0176992103675286,0.9918403032389991,-0.8112065977056493,26.17101288333333,27.027908333333333,0.0
1000504,5.5206805,0.00140905206413889,0.03753734226259086,-1.0781105633189558,-0.7270072057459918,5.54864465,5.549665,0.0
1000536,2.9348105,0.005591390751250022,0.07477560264718715,-0.0474136429656476,-1.845786666910136,3.0161746333333332,3.0196473333333333,0.0
1000537,6.3220575,0.007548502936249932,0.08688212092398488,-0.6729433867299862,-0.9561701882567823,6.409564199999999,6.4182239999999995,0.0
1000577,16.64394533333333,1.4137405895209458,1.1890082377851492,0.8768131931508688,-0.834704521470226,18.28325651666667,18.62039366666667,0.0
1000581,59.50123616666667,385.7437738910728,19.640360839125965,1.1539914382403178,-0.667213622152599,86.77426854999999,93.515855,0.0
1000597,1.070568,0.004356468718944445,0.06600355080557746,0.24590457071375982,-1.5491954743533363,1.1536455833333332,1.1628183333333333,0.0
1000612,1.2254185833333333,0.009522866834798615,0.09758517733138888,0.046977530464276974,-1.4122588089947021,1.3440996166666668,1.3570646666666668,0.0
1000613,5.262543833333333,0.0006523168879166596,0.025540495060132635,0.30413218345687615,-1.350981605718735,5.295391216666666,5.299668666666666,0.0
1000620,32.20922191666667,0.00285006960546512,0.053386043171086583,-0.023475475123172024,-1.786354149586683,32.269308683333335,32.272837333333335,0.0
1000628,69.60459108333333,1538.5603316087258,39.22448637788296,0.8483397608286539,-0.9625309633527106,124.20145509999998,134.080759,0.0
1000632,51.329445166666666,2.4805237793049164,1.5749678661182,-0.0015876815869492185,-1.9723281560380077,52.98735888333333,53.02526233333333,0.0
1000673,69.333393,0.004490460638889133,0.06701089940367264,-1.1124855375164573,-0.7021255276022385,69.37900023333334,69.37947233333334,0.0
1000701,36.12408375,1.9369419877086305,1.3917406323408936,-1.1514611867207865,-0.6691355289634742,36.98015243333334,36.990861333333335,0.0
1000707,145.65076291666665,0.0012204788246878732,0.03493535207619745,0.4110827861496034,-1.398531083810204,145.69645626666667,145.70244366666668,0.0
1000727,30.39258458333333,0.000334186234465335,0.01828076132072554,-6.86063889952587e-05,-1.98757150561947,30.411548616666668,30.41185366666667,0.0
1000766,31.898485666666666,0.08468051778855405,0.29099917145681714,0.5268300515208466,-1.0290637903606505,32.286328266666665,32.35285066666666,0.0
1000773,18.83378808333333,1.046014514622021,1.022748509958348,0.48297743536151805,-0.9479477602001989,20.167219766666665,20.429452666666666,0.0
1000781,90.61352525000001,0.9263272864094128,0.9624589790788035,-1.031618786415314,-0.7563395803356352,91.38280753333335,91.42582833333334,0.0
1000789,2.5281336666666667,0.018547936328499992,0.13619080853163326,0.5075646841967862,-0.9420027237502371,2.70613615,2.741545,0.0
1000793,48.64670795833334,0.531655654805842,0.7291472106549143,0.1858652638682541,-1.7139790000401265,49.53897690000001,49.62104200000001,0.0
1000808,0.88002,0.0033386504740555542,0.05778105635981012,-0.6998300868795976,-0.9880727315168909,0.9369208166666666,0.9415626666666667,0.0
1000839,149.13905075,0.0028136890795760917,0.0530442181540655,0.5604247256758396,-1.261527935081354,149.21029583333333,149.22079333333332,0.0
1000845,54.48499066666667,9.053251905545997e-05,0.009514857805320055,-0.49066087114449264,-1.349531638598483,54.494179349999996,54.494448999999996,0.0
1000871,1.2408409166666667,0.0009148442560208347,0.03024639244638664,0.23826768932827613,-1.439144552907593,1.2791109,1.283673,0.0
1000907,90.27721275,465.57156166238565,21.577107351598027,1.150031651561936,-0.6702603172475299,120.32376335,127.62464900000002,0.0
1000927,16.354167333333333,3.0314234112137264,1.7410983347340627,1.0961420968942053,-0.7104383157229139,18.792611383333334,19.344209333333335,0.0
1000930,258.79079024999993,0.015778879439077305,0.1256140097245419,-0.04082607145075668,-1.003309032681039,258.94131465,258.96662399999997,0.0
1000948,21.85524541666667,1.5819640550830771,1.2577615255218602,-0.46957791950863953,-1.1639810059758555,23.193383833333332,23.308710333333334,0.0
1000955,34.281325083333336,0.9504872059748588,0.9749293338364883,0.6864960407737418,-0.9861024257739968,35.608996000000005,35.84599600000001,0.0
1000964,17.333879444444445,4.422204432344618,2.102903809579653,0.7011641403019988,-1.5000000000000033,19.87051243333333,20.305054,0.0
1000970,26.352534916666663,0.08019977557452043,0.28319564893288957,-0.37521529018080957,-1.5153838507617847,26.619627549999997,26.621202999999998,0.0
1000979,22.41109558333333,0.0014162837760764413,0.037633545887631174,0.8612840855974704,-0.8353128493482891,22.46278493333333,22.473527333333333,0.0
1001086,43.15237658333333,120.59873855616313,10.9817456971177,-0.9064445225299821,-0.9000639673226951,52.10926201666667,52.26852866666667,0.0
1001208,5.422937583333334,0.04789551785624286,0.21885044632406592,0.9388324881740562,-0.8665474532485677,5.729549433333332,5.788902333333333,0.0
1001273,20.84968016666667,0.45488093101835947,0.6744486125853915,0.634395613245842,-1.1997300099275523,21.76564505,21.907134,0.0
1001346,45.90262324999999,1.3018517979995785,1.1409872032584671,-0.13877762619623427,-1.6493581885378483,47.16166718333333,47.23641733333333,0.0
