probe_id,avg_latency,latency_var,std_latency,skewness,kurtosis,p95_latency,max_latency,failure_rate,label
1000004,142.4959758166507,9.832925157395618,3.1357495367767525,1.1541723363740048,-0.6670722015386623,144.65585603333332,145.7341913333333,-0.0025408935249292353,0
1000017,7.00139007240254,0.005804310292055538,0.0761860242567857,1.1392410177872496,-0.6790948590128969,7.164717016666666,7.189833666666666,-0.003982753736500826,0
1000020,1.3183613384473107,0.0009027380271388828,0.03004559913096896,1.0266227663425591,-0.7814622514750531,1.3407541166666666,1.3495056666666665,-0.006461398927312587,0
1000036,5.56478163817265,3.1048699700220554,1.7620641219950128,1.1540907698815215,-0.6671379572242291,7.938264949999998,8.543358,-0.00044864534294070807,0
1000057,16.04973815615244,0.012669440449520952,0.1125586089533846,0.17985711837137264,-1.7251194348232537,16.34191625,16.35434,0.0016846247431821643,0
1000068,17.759355200400503,79.16032726834676,8.897208959462892,1.0095077164002761,-0.7931656539310188,30.41545221666666,32.98289066666667,0.0002977735662213002,0
1000096,27.590962137200783,0.0071401596353889655,0.08449946529646779,-0.21680207485369726,-1.4319285065783804,27.560820250000003,27.568414,0.0016604765153132237,0
1000114,10.372307217176887,0.0008539730962986119,0.029222818075925052,0.8645533700543685,-0.8758300307157563,10.283244083333333,10.291127333333334,0.0023753360416912516,0
1000125,18.116486133000766,0.3718023340344105,0.6097559626886895,0.2433135639664254,-1.4468611339658883,19.093165983333332,19.184899333333334,-0.004102137364654204,0
1000142,27.344134503520916,0.0005349129985763473,0.023128186236199916,-1.0779957956158397,-0.7192516503487161,27.46911928333333,27.470153333333332,0.005389746729323694,1
1000165,22.792364471733443,0.00011054789080553403,0.010514175707374023,1.1510666560264373,-0.6694958079777518,23.24888828333333,23.25245133333333,0.009868362962239705,0
1000170,10.066949853749508,0.0014368801713541151,0.03790620228081567,0.04850495333214867,-1.1793807597531556,10.1170803,10.123382999999999,-0.007365119638859059,0
1000182,13.960350564258798,0.005677915992076217,0.07535194750022203,-0.8700337147114884,-0.8282559112541028,13.992956683333333,13.999989333333332,-0.000829333054789369,0
1000221,13.741438463395772,1.0032054680635765,1.0016014517080016,-0.18617438448547524,-1.5068847598420139,15.113792566666666,15.196319666666666,0.0015524858405762936,0
1000232,11.021152071399987,0.005298166060805615,0.07278850225691977,-0.11774620375112647,-1.8439819220515494,10.131809583333334,10.132084333333333,0.048186396540131654,1
1000245,21.489696946763836,0.007955278853465616,0.08919236992851808,-0.6885274832178854,-0.936582564055398,21.22804615,21.237198000000003,-0.00045908782944919027,0
1000260,81.99190398563462,280.84117938525316,16.758316722906663,1.1519720215082254,-0.668718765338697,104.35516849999999,110.084044,-0.009017248904611194,1
1000261,21.038260051551195,8.162876326994855,2.85707478498461,-0.26628843906268906,-1.1177250456209884,24.616413683333334,25.011566333333334,-0.0056456425350483695,0
1000285,24.352244043799292,0.0028055100323334282,0.052967065543915386,-1.0576166597316685,-0.7311909474896816,22.776002466666668,22.77877666666667,0.0861792426362676,1
1000315,21.506104759353985,0.0007132184507221928,0.02670615005428886,0.5468039193453424,-0.9940515948341089,21.85337705,21.859702,0.0023386994083760358,0
1000346,73.91787422543827,12.26261950002085,3.501802321665352,0.6061032326015967,-0.9791078086585787,79.51513931666666,80.36316666666666,-0.004223821068990041,0
1000395,9.080049914441583,0.0011358035372500631,0.03370168448683334,-0.03848155482881455,-1.8078142288968324,9.13744885,9.139404,0.000944531547378365,0
1000484,80.08627867545671,0.015958410502693116,0.12632660251385341,0.8715078832782597,-0.9137763508327565,81.31578658333333,81.34877333333333,0.0019104391421173109,0
1000487,51.772896684844675,3.00415986909662,1.7332512423467696,1.0772927145404099,-0.7178732160677121,53.96302526666666,54.52093966666666,-0.0018292944920633141,0
10005,4.737636985365946,0.0351396453179446,0.187455715618235,-0.5369384609019422,-1.1428663127060539,4.988932500000001,5.004024,-0.0033214544727374045,0
1000501,6.677076603629866,0.00028402038757638766,0.016852904425540056,0.04437891356168438,-1.0026858831346233,6.8067117999999995,6.8102599999999995,0.00489675507807159,0
1000503,21.507905208237418,9.106508524252806,3.0176992103675286,0.9918403032389991,-0.8112065977056493,26.17101288333333,27.027908333333333,-0.0033641833042030297,0
1000504,5.614386435633925,0.00140905206413889,0.03753734226259086,-1.0781105633189558,-0.7270072057459918,5.54864465,5.549665,-0.006249613665399613,0
1000536,2.9375710466100986,0.005591390751250022,0.07477560264718715,-0.0474136429656476,-1.845786666910136,3.0161746333333332,3.0196473333333333,-0.007015100207552789,0
1000537,6.435795968678117,0.007548502936249932,0.08688212092398488,-0.6729433867299862,-0.9561701882567823,6.409564199999999,6.4182239999999995,0.006411589445928753,0
1000577,16.519199279200606,1.4137405895209458,1.1890082377851492,0.8768131931508688,-0.834704521470226,18.28325651666667,18.62039366666667,0.005038917152949247,0
1000581,59.66153783996459,385.7437738910728,19.640360839125965,1.1539914382403178,-0.667213622152599,86.77426854999999,93.515855,-0.005566954407314144,0
